5466 1.24 0 0.666645 0.397534 0.658605
5510 1.25 0 0.666646 0.391984 0.659815
5554 1.26 0 0.666647 0.386517 0.660996
5598 1.27 0 0.666645 0.381134 0.662145
5642 1.28 0 0.666647 0.375833 0.663263
5686 1.29 0 0.666646 0.370615 0.664343
5730 1.3 0 0.666644 0.365479 0.665378
5774 1.31 0 0.666643 0.360429 0.666372
5818 1.32 0 0.666645 0.355462 0.667308
5862 1.33 0 0.666647 0.35058 0.668197
5906 1.34 0 0.666645 0.345783 0.669012
5950 1.35 0 0.666645 0.341069 0.669767
5994 1.36 0 0.666645 0.33644 0.670459
6038 1.37 0 0.666645 0.331895 0.671069
6082 1.38 0 0.666646 0.32743 0.671589
6126 1.39 0 0.666644 0.323046 0.671977
6170 1.4 0 0.666645 0.318744 0.672332
6214 1.41 0 0.666644 0.314522 0.672603
6258 1.42 0 0.666645 0.310384 0.672858
6302 1.43 0 0.666647 0.306326 0.67291
6346 1.44 0 0.666648 0.302351 0.67294
6390 1.45 0 0.666647 0.29846 0.673062
6434 1.46 0 0.666646 0.294655 0.673011
6478 1.47 0 0.666648 0.290933 0.672945
6522 1.48 0 0.666645 0.2873 0.672741
6566 1.49 0 0.666646 0.283757 0.672466
6610 1.5 0 0.666644 0.280298 0.672123
6654 1.51 0 0.666647 0.276928 0.671727
6698 1.52 0 0.666645 0.273642 0.671257
6742 1.53 0 0.666646 0.270442 0.670741
6786 1.54 0 0.666646 0.267329 0.670162
6830 1.55 0 0.666646 0.264294 0.669531
6874 1.56 0 0.666644 0.261341 0.668848
6918 1.57 0 0.666646 0.258466 0.668171
6962 1.58 0 0.666645 0.255671 0.667394
7006 1.59 0 0.666646 0.252948 0.666568
7050 1.6 0 0.666646 0.250303 0.66569
7094 1.61 0 0.666646 0.247732 0.664766
7138 1.62 0 0.666645 0.245232 0.663802
7182 1.63 0 0.666645 0.242806 0.662792
7226 1.64 0 0.666646 0.240453 0.661739
7270 1.65 0 0.666645 0.238173 0.660656
7314 1.66 0 0.666647 0.235968 0.659529
7358 1.67 0 0.666648 0.233838 0.658378
7402 1.68 0 0.666644 0.231785 0.657177
7446 1.69 0 0.666643 0.229813 0.655948
7490 1.7 0 0.666645 0.227921 0.654703
7534 1.71 0 0.666645 0.226108 0.653416
7578 1.72 0 0.666647 0.224384 0.652102
7622 1.73 0 0.666644 0.222745 0.650787
7666 1.74 0 0.666642 0.221192 0.649456
7710 1.75 0 0.666647 0.219735 0.648124
7754 1.76 0 0.666648 0.218363 0.646787
7798 1.77 0 0.666645 0.217085 0.645411
7842 1.78 0 0.666643 0.215901 0.64406
7886 1.79 0 0.666646 0.214808 0.642712
7930 1.8 0 0.666646 0.213807 0.641302
7974 1.81 0 0.666643 0.212902 0.639832
8018 1.82 0 0.666644 0.212087 0.638458
8062 1.83 0 0.666646 0.211365 0.6371
8106 1.84 0 0.666647 0.210735 0.635684
8150 1.85 0 0.666645 0.210196 0.634329
8194 1.86 0 0.666647 0.209747 0.632863
8238 1.87 0 0.666649 0.209383 0.631571
8282 1.88 0 0.666645 0.209107 0.630291
8326 1.89 0 0.666646 0.208916 0.628945
8370 1.9 0 0.666646 0.208812 0.62762
8414 1.91 0 0.666646 0.208786 0.626364
8458 1.92 0 0.666646 0.208847 0.625169
8502 1.93 0 0.666645 0.208979 0.623874
8546 1.94 0 0.666646 0.209197 0.622575
8590 1.95 0 0.666648 0.209487 0.621289
8634 1.96 0 0.666646 0.209856 0.620087
8678 1.97 0 0.666645 0.210294 0.618839
8722 1.98 0 0.666646 0.21081 0.617607
8766 1.99 0 0.666648 0.211395 0.616399
8810 2 0 0.666647 0.212053 0.615184
8854 2.01 0 0.666648 0.212775 0.614003
8898 2.02 0 0.666645 0.213562 0.612857
8942 2.03 0 0.666646 0.214417 0.611749
8986 2.04 0 0.666647 0.215331 0.610633
9030 2.05 0 0.666644 0.216305 0.609565
9074 2.06 0 0.666644 0.217337 0.608498
9118 2.07 0 0.666645 0.218428 0.607446
9162 2.08 0 0.666645 0.219576 0.606427
9206 2.09 0 0.666647 0.220777 0.605435
9250 2.1 0 0.666643 0.22203 0.604468
9294 2.11 0 0.666645 0.223331 0.603526
9338 2.12 0 0.666645 0.224684 0.602609
9382 2.13 0 0.666647 0.226083 0.601745
9426 2.14 0 0.666643 0.227533 0.600893
9470 2.15 0 0.666645 0.229029 0.600088
9514 2.16 0 0.666647 0.230571 0.599305
9558 2.17 0 0.666646 0.23216 0.59856
9602 2.18 0 0.666644 0.233799 0.597839
9646 2.19 0 0.666648 0.235485 0.597144
9690 2.2 0 0.666646 0.237213 0.596451
9734 2.21 0 0.666646 0.238991 0.595826
9778 2.22 0 0.666647 0.240808 0.595251
9822 2.23 0 0.666643 0.242666 0.59471
9866 2.24 0 0.666646 0.244569 0.59419
9910 2.25 0 0.666647 0.246514 0.593723
9954 2.26 0 0.666645 0.248496 0.593288
9998 2.27 0 0.666646 0.250517 0.592944
10042 2.28 0 0.666646 0.252581 0.592573
10086 2.29 0 0.666647 0.254682 0.592196
10130 2.3 0 0.666645 0.256816 0.59189
10174 2.31 0 0.666647 0.258989 0.591514
10218 2.32 0 0.666646 0.261197 0.591268
10262 2.33 0 0.666645 0.263442 0.591017
10306 2.34 0 0.666645 0.265714 0.590829
10350 2.35 0 0.666646 0.26802 0.590675
10394 2.36 0 0.666647 0.270357 0.590554
10438 2.37 0 0.666643 0.272729 0.590453
10482 2.38 0 0.666646 0.275125 0.590378
10526 2.39 0 0.666644 0.277556 0.590213
10570 2.4 0 0.666645 0.280014 0.590192
10614 2.41 0 0.666646 0.282497 0.590244
10658 2.42 0 0.666644 0.285011 0.590322
10702 2.43 0 0.666646 0.287554 0.590372
10746 2.44 0 0.666647 0.29012 0.59045
10790 2.45 0 0.666648 0.292713 0.590547
10834 2.46 0 0.666644 0.295331 0.590826
10878 2.47 0 0.666648 0.297973 0.590966
10922 2.48 0 0.666645 0.300639 0.591138
10966 2.49 0 0.666648 0.303328 0.591317
11010 2.5 0 0.666646 0.306039 0.591518
11054 2.51 0 0.666646 0.308776 0.591737
11098 2.52 0 0.666642 0.311531 0.59196
11142 2.53 0 0.666646 0.314311 0.592213
11186 2.54 0 0.666645 0.317109 0.592476
11230 2.55 0 0.666645 0.31993 0.592752
11274 2.56 0 0.666649 0.322767 0.593104
11318 2.57 0 0.666647 0.325627 0.593408
11362 2.58 0 0.666645 0.328505 0.593729
11406 2.59 0 0.666646 0.331401 0.594053
11450 2.6 0 0.666646 0.334317 0.594397
11494 2.61 0 0.666646 0.337252 0.594696
11538 2.62 0 0.666642 0.340197 0.594986
11582 2.63 0 0.666648 0.343167 0.595358
11626 2.64 0 0.666644 0.346151 0.595725
11670 2.65 0 0.666646 0.349148 0.596104
11714 2.66 0 0.666647 0.352163 0.596487
11758 2.67 0 0.666646 0.35519 0.596872
11802 2.68 0 0.666646 0.358235 0.597203
11846 2.69 0 0.666645 0.361294 0.597592
11890 2.7 0 0.666648 0.364366 0.597983
11934 2.71 0 0.666645 0.36745 0.598315
11978 2.72 0 0.666647 0.37055 0.598655
12022 2.73 0 0.666645 0.373659 0.599052
12066 2.74 0 0.666645 0.376783 0.59944
12110 2.75 0 0.666644 0.379919 0.599838
12154 2.76 0 0.666645 0.383066 0.600309
12198 2.77 0 0.666644 0.386224 0.600706
12242 2.78 0 0.666645 0.389395 0.601105
12286 2.79 0 0.666643 0.392576 0.601498
12330 2.8 0 0.666646 0.395766 0.601891
12374 2.81 0 0.666647 0.398965 0.602289
12418 2.82 0 0.666645 0.402179 0.602672
12462 2.83 0 0.666647 0.405398 0.603056
12506 2.84 0 0.666647 0.40863 0.603432
12550 2.85 0 0.666644 0.411871 0.603807
12594 2.86 0 0.666646 0.415117 0.604122
12638 2.87 0 0.666643 0.418377 0.604554
12682 2.88 0 0.666647 0.421645 0.604979
12726 2.89 0 0.666645 0.424925 0.605272
12770 2.9 0 0.666647 0.428208 0.605618
12814 2.91 0 0.666646 0.431507 0.605934
12858 2.92 0 0.666647 0.434813 0.606327
12902 2.93 0 0.666646 0.438126 0.606653
12946 2.94 0 0.666646 0.44145 0.606923
12990 2.95 0 0.666644 0.444784 0.607241
13034 2.96 0 0.666645 0.448126 0.607493
13078 2.97 0 0.666647 0.451479 0.607801
13122 2.98 0 0.666645 0.454838 0.608203
13166 2.99 0 0.666648 0.458207 0.608486
13210 3 0 0.666645 0.461586 0.608817
13254 3.01 0 0.666645 0.464975 0.60907
13298 3.02 0 0.666644 0.468371 0.609316
13342 3.03 0 0.666647 0.471774 0.609543
13386 3.04 0 0.666645 0.475187 0.609824
13430 3.05 0 0.666647 0.478606 0.610024
13474 3.06 0 0.666646 0.482032 0.610212
13518 3.07 0 0.666644 0.485468 0.610379
13562 3.08 0 0.666645 0.488909 0.610534
13606 3.09 0 0.666644 0.49236 0.610663
13650 3.1 0 0.666645 0.495813 0.61061
13694 3.11 0 0.666646 0.499274 0.610702
13738 3.12 0 0.666645 0.50274 0.610822
13782 3.13 0 0.666644 0.506215 0.61088
13826 3.14 0 0.666646 0.509695 0.610854
13870 3.15 0 0.666645 0.51318 0.610924
13914 3.16 0 0.666646 0.516672 0.610865
13958 3.17 0 0.666645 0.520165 0.610835
14002 3.18 0 0.666646 0.523669 0.610796
14046 3.19 0 0.666645 0.527173 0.610724
14090 3.2 0 0.666647 0.530684 0.610646
14134 3.21 0 0.666645 0.534199 0.610524
14178 3.22 0 0.666645 0.537721 0.610445
14222 3.23 0 0.666645 0.541245 0.610292
14266 3.24 0 0.666646 0.544773 0.610105
14310 3.25 0 0.666647 0.548306 0.609891
14354 3.26 0 0.666648 0.551844 0.609716
14398 3.27 0 0.666644 0.555387 0.609411
14442 3.28 0 0.666646 0.558931 0.60914
14486 3.29 0 0.666645 0.562483 0.608842
14530 3.3 0 0.666644 0.566039 0.608528
14574 3.31 0 0.666645 0.569595 0.608189
14618 3.32 0 0.666648 0.573157 0.607827
14662 3.33 0 0.666645 0.576724 0.607447
14706 3.34 0 0.666647 0.580291 0.607109
14750 3.35 0 0.666646 0.583865 0.60669
14794 3.36 0 0.666647 0.587438 0.606267
14838 3.37 0 0.666646 0.591015 0.605872
14882 3.38 0 0.666645 0.5946 0.60541
14926 3.39 0 0.666645 0.598184 0.604955
14970 3.4 0 0.666644 0.601769 0.604478
15014 3.41 0 0.666644 0.60536 0.603987
15058 3.42 0 0.666647 0.608952 0.603543
15102 3.43 0 0.666645 0.612546 0.603038
15146 3.44 0 0.666644 0.616141 0.602518
15190 3.45 0 0.666645 0.619739 0.602008
15234 3.46 0 0.666648 0.62334 0.601477
15278 3.47 0 0.666646 0.626939 0.600935
15322 3.48 0 0.666646 0.630542 0.600384
15366 3.49 0 0.666644 0.634143 0.599832
15410 3.5 0 0.666646 0.637749 0.599272
15454 3.51 0 0.666645 0.641351 0.598718
15498 3.52 0 0.666647 0.644955 0.598156
15542 3.53 0 0.666648 0.648561 0.59757
15586 3.54 0 0.666644 0.652168 0.596975
15630 3.55 0 0.666646 0.65577 0.59639
15674 3.56 0 0.666648 0.659377 0.595796
15718 3.57 0 0.666644 0.662979 0.595211
15762 3.58 0 0.666645 0.666584 0.594611
15806 3.59 0 0.666646 0.670185 0.594022
15850 3.6 0 0.666647 0.673788 0.593415
15894 3.61 0 0.666644 0.67739 0.592816
15938 3.62 0 0.666645 0.680993 0.592222
15982 3.63 0 0.666644 0.684588 0.591628
16026 3.64 0 0.666646 0.688191 0.590973
16070 3.65 0 0.666644 0.691787 0.590334
16114 3.66 0 0.666643 0.695384 0.58969
16158 3.67 0 0.666645 0.698977 0.589101
16202 3.68 0 0.666646 0.702571 0.588462
16246 3.69 0 0.666647 0.706166 0.587871
16290 3.7 0 0.666644 0.709759 0.587275
16334 3.71 0 0.666646 0.713349 0.586694
16378 3.72 0 0.666647 0.716937 0.586114
16422 3.73 0 0.666648 0.720528 0.585532
16466 3.74 0 0.666642 0.724116 0.584962
16510 3.75 0 0.666648 0.727702 0.584397
16554 3.76 0 0.666645 0.731285 0.583833
16598 3.77 0 0.666645 0.734874 0.583209
16642 3.78 0 0.666649 0.738458 0.582648
16686 3.79 0 0.666647 0.742043 0.582101
16730 3.8 0 0.666645 0.745626 0.581508
16774 3.81 0 0.666646 0.749209 0.580917
16818 3.82 0 0.666646 0.752789 0.580327
16862 3.83 0 0.666646 0.756372 0.579754
16906 3.84 0 0.666646 0.759952 0.579244
16950 3.85 0 0.666646 0.763535 0.578687
16994 3.86 0 0.666647 0.767117 0.57821
17038 3.87 0 0.666645 0.770696 0.577744
17082 3.88 0 0.666648 0.774277 0.577346
17126 3.89 0 0.666647 0.777856 0.576916
17170 3.9 0 0.666645 0.781435 0.576491
17214 3.91 0 0.666647 0.785015 0.575962
17258 3.92 0 0.666645 0.788596 0.575571
17302 3.93 0 0.666646 0.792172 0.575189
17346 3.94 0 0.666646 0.795751 0.574823
17390 3.95 0 0.666643 0.799331 0.574538
17434 3.96 0 0.666646 0.80291 0.574214
17478 3.97 0 0.666643 0.806485 0.573906
17522 3.98 0 0.666645 0.810064 0.573619
17566 3.99 0 0.666645 0.81364 0.573337
17610 4 0 0.666645 0.817214 0.573077
17654 4.01 0 0.666645 0.820788 0.572779
17698 4.02 0 0.666648 0.824362 0.572554
17742 4.03 0 0.666646 0.827938 0.572341
17786 4.04 0 0.666647 0.831506 0.572147
17830 4.05 0 0.666646 0.835077 0.571972
17874 4.06 0 0.666646 0.838647 0.571817
17918 4.07 0 0.666643 0.842215 0.571677
17962 4.08 0 0.666647 0.845779 0.571557
18006 4.09 0 0.666644 0.849343 0.571571
18050 4.1 0 0.666645 0.852905 0.571486
18094 4.11 0 0.666645 0.856467 0.57142
18138 4.12 0 0.666647 0.860022 0.571485
18182 4.13 0 0.666647 0.863578 0.571451
18226 4.14 0 0.666646 0.867129 0.571436
18270 4.15 0 0.666645 0.870679 0.571434
18314 4.16 0 0.666645 0.874229 0.571507
18358 4.17 0 0.666644 0.877768 0.571537
18402 4.18 0 0.666645 0.881311 0.571705
18446 4.19 0 0.666646 0.884849 0.571727
18490 4.2 0 0.666647 0.88838 0.571811
18534 4.21 0 0.666648 0.891913 0.572077
18578 4.22 0 0.666646 0.895442 0.572197
18622 4.23 0 0.666646 0.898963 0.57227
18666 4.24 0 0.666648 0.902487 0.572413
18710 4.25 0 0.666647 0.906 0.572575
18754 4.26 0 0.666646 0.909511 0.572744
18798 4.27 0 0.666645 0.913021 0.572928
18842 4.28 0 0.666646 0.916525 0.573175
18886 4.29 0 0.666648 0.920027 0.573424
18930 4.3 0 0.666645 0.923523 0.573657
18974 4.31 0 0.666647 0.927017 0.573918
19018 4.32 0 0.666647 0.930509 0.574179
19062 4.33 0 0.666645 0.933993 0.574451
19106 4.34 0 0.666646 0.937482 0.574748
19150 4.35 0 0.666646 0.940961 0.57506
19194 4.36 0 0.666645 0.944438 0.575313
19238 4.37 0 0.666647 0.94792 0.575653
19282 4.38 0 0.666646 0.95139 0.576
19326 4.39 0 0.666645 0.954865 0.576371
19370 4.4 0 0.666648 0.958333 0.576747
19414 4.41 0 0.666646 0.961799 0.577125
19458 4.42 0 0.666647 0.965263 0.577528
19502 4.43 0 0.666648 0.968724 0.577988
19546 4.44 0 0.666648 0.972186 0.578419
19590 4.45 0 0.666647 0.975638 0.578831
19634 4.46 0 0.666647 0.979092 0.579274
19678 4.47 0 0.666648 0.982545 0.579723
19722 4.48 0 0.666647 0.985994 0.580167
19766 4.49 0 0.666649 0.989439 0.580627
19810 4.5 0 0.666647 0.992882 0.581099
19854 4.51 0 0.666648 0.996322 0.581579
19898 4.52 0 0.666649 0.999761 0.582049
19942 4.53 0 0.666647 1.0032 0.582549
19986 4.54 0 0.666648 1.00663 0.583051
20030 4.55 0 0.666646 1.01006 0.583552
20074 4.56 0 0.666647 1.01349 0.584061
20118 4.57 0 0.666647 1.01692 0.584568
20162 4.58 0 0.666649 1.02034 0.58514
20206 4.59 0 0.666648 1.02376 0.585597
20250 4.6 0 0.666648 1.02718 0.586117
20294 4.61 0 0.666647 1.0306 0.586619
20338 4.62 0 0.666651 1.03401 0.587027
20382 4.63 0 0.666648 1.03742 0.587542
20426 4.64 0 0.666643 1.04083 0.588058
20470 4.65 0 0.666645 1.04424 0.588594
20514 4.66 0 0.666647 1.04764 0.589129
20558 4.67 0 0.666648 1.05104 0.589659
20602 4.68 0 0.666646 1.05444 0.590245
20646 4.69 0 0.666649 1.05783 0.590754
20690 4.7 0 0.666644 1.06123 0.591274
20734 4.71 0 0.666648 1.06462 0.591713
20778 4.72 0 0.666643 1.068 0.592225
20822 4.73 0 0.666648 1.07139 0.592796
20866 4.74 0 0.66665 1.07478 0.593293
20910 4.75 0 0.666647 1.07816 0.593773
20954 4.76 0 0.666647 1.08153 0.594262
20998 4.77 0 0.666648 1.08491 0.594741
21042 4.78 0 0.666649 1.08828 0.595213
21086 4.79 0 0.666647 1.09165 0.595724
21130 4.8 0 0.666647 1.09502 0.596123
21174 4.81 0 0.666648 1.09838 0.59659
21218 4.82 0 0.666645 1.10174 0.59698
21262 4.83 0 0.666648 1.10511 0.597406
21306 4.84 0 0.666647 1.10846 0.597784
21350 4.85 0 0.666645 1.11182 0.598077
21394 4.86 0 0.666647 1.11517 0.598418
21438 4.87 0 0.666648 1.11852 0.598807
21482 4.88 0 0.666649 1.12187 0.599256
21526 4.89 0 0.666648 1.12521 0.59952
21570 4.9 0 0.666647 1.12855 0.599935
21614 4.91 0 0.666648 1.13189 0.600274
21658 4.92 0 0.666648 1.13523 0.600651
21702 4.93 0 0.666647 1.13856 0.600955
21746 4.94 0 0.66665 1.14189 0.601179
21790 4.95 0 0.666643 1.14523 0.601273
21834 4.96 0 0.66665 1.14855 0.601596
21878 4.97 0 0.666645 1.15187 0.601852
21922 4.98 0 0.666647 1.1552 0.602082
21966 4.99 0 0.666648 1.15852 0.602248
22010 5 0 0.666646 1.16184 0.602449
22054 5.01 0 0.666648 1.16515 0.602649
22098 5.02 0 0.666648 1.16846 0.602829
22142 5.03 0 0.666644 1.17177 0.60293
22186 5.04 0 0.666648 1.17508 0.603124
22230 5.05 0 0.666646 1.17839 0.603178
22274 5.06 0 0.666646 1.18169 0.603333
22318 5.07 0 0.666648 1.185 0.603415
22362 5.08 0 0.666647 1.18829 0.603521
22406 5.09 0 0.666649 1.19159 0.603608
22450 5.1 0 0.666647 1.19489 0.60361
22494 5.11 0 0.666646 1.19818 0.603665
22538 5.12 0 0.666646 1.20147 0.603647
22582 5.13 0 0.666645 1.20475 0.603553
22626 5.14 0 0.666646 1.20804 0.603548
22670 5.15 0 0.666646 1.21132 0.60347
22714 5.16 0 0.666647 1.21461 0.603256
22758 5.17 0 0.666648 1.21789 0.603184
22802 5.18 0 0.666647 1.22116 0.602983
22846 5.19 0 0.666645 1.22444 0.602985
22890 5.2 0 0.666646 1.22771 0.602861
22934 5.21 0 0.666646 1.23097 0.602665
22978 5.22 0 0.666646 1.23425 0.602447
23022 5.23 0 0.666648 1.23751 0.602326
23066 5.24 0 0.66665 1.24077 0.602084
23110 5.25 0 0.666646 1.24404 0.601755
23154 5.26 0 0.666645 1.2473 0.601485
23198 5.27 0 0.666647 1.25055 0.601184
23242 5.28 0 0.666648 1.25381 0.600865
23286 5.29 0 0.666649 1.25706 0.600538
23330 5.3 0 0.666647 1.2603 0.600189
23374 5.31 0 0.666648 1.26356 0.59983
23418 5.32 0 0.666646 1.2668 0.599466
23462 5.33 0 0.666645 1.27005 0.599079
23506 5.34 0 0.666647 1.27329 0.598684
23550 5.35 0 0.666647 1.27652 0.598273
23594 5.36 0 0.666645 1.27976 0.597849
23638 5.37 0 0.666646 1.283 0.597413
23682 5.38 0 0.666649 1.28623 0.59698
23726 5.39 0 0.666648 1.28946 0.596542
23770 5.4 0 0.666645 1.29269 0.596082
23814 5.41 0 0.666645 1.29591 0.595614
23858 5.42 0 0.666648 1.29913 0.595083
23902 5.43 0 0.666647 1.30235 0.594603
23946 5.44 0 0.666646 1.30557 0.594121
23990 5.45 0 0.666647 1.30879 0.593638
24034 5.46 0 0.666646 1.312 0.59314
24078 5.47 0 0.666645 1.31521 0.592638
24122 5.48 0 0.666645 1.31842 0.59219
24166 5.49 0 0.666646 1.32163 0.591679
24210 5.5 0 0.666647 1.32483 0.59118
24254 5.51 0 0.666646 1.32803 0.59068
24298 5.52 0 0.666645 1.33124 0.590166
24342 5.53 0 0.666647 1.33443 0.589647
24386 5.54 0 0.666646 1.33763 0.589142
24430 5.55 0 0.666648 1.34082 0.588631
24474 5.56 0 0.666644 1.34401 0.588115
24518 5.57 0 0.666645 1.3472 0.587606
24562 5.58 0 0.666649 1.35038 0.587094
24606 5.59 0 0.666643 1.35357 0.586585
24650 5.6 0 0.666645 1.35675 0.586084
24694 5.61 0 0.666643 1.35993 0.585583
24738 5.62 0 0.666647 1.3631 0.585097
24782 5.63 0 0.666647 1.36627 0.584557
24826 5.64 0 0.666646 1.36944 0.584132
24870 5.65 0 0.666644 1.37262 0.583661
24914 5.66 0 0.666646 1.37578 0.583192
24958 5.67 0 0.666648 1.37894 0.582729
25002 5.68 0 0.666646 1.38211 0.582271
25046 5.69 0 0.666645 1.38526 0.581765
25090 5.7 0 0.666646 1.38842 0.581208
25134 5.71 0 0.666647 1.39157 0.58077
25178 5.72 0 0.666644 1.39472 0.580282
25222 5.73 0 0.666647 1.39787 0.579863
25266 5.74 0 0.666645 1.40101 0.579453
25310 5.75 0 0.666647 1.40416 0.579098
25354 5.76 0 0.666645 1.4073 0.57871
25398 5.77 0 0.666645 1.41044 0.578274
25442 5.78 0 0.666646 1.41357 0.577904
25486 5.79 0 0.666645 1.41671 0.577545
25530 5.8 0 0.666643 1.41984 0.577195
25574 5.81 0 0.666648 1.42297 0.576912
25618 5.82 0 0.666646 1.42609 0.576466
25662 5.83 0 0.666646 1.42921 0.576147
25706 5.84 0 0.666645 1.43234 0.575845
