i: 2078 t: 0.47 dt: 0.000227273 #Cells: 26944 Wall clock time (s): 653.615 CPU time (s): 652.89 
i: 2122 t: 0.48 dt: 0.000227273 #Cells: 26866 Wall clock time (s): 667.361 CPU time (s): 666.632 
i: 2166 t: 0.49 dt: 0.000227273 #Cells: 26869 Wall clock time (s): 682.324 CPU time (s): 681.594 
i: 2210 t: 0.5 dt: 0.000227273 #Cells: 26893 Wall clock time (s): 698.604 CPU time (s): 706.014 
i: 2254 t: 0.51 dt: 0.000227273 #Cells: 26884 Wall clock time (s): 722.348 CPU time (s): 721.558 
i: 2298 t: 0.52 dt: 0.000227273 #Cells: 26863 Wall clock time (s): 738.462 CPU time (s): 737.677 
i: 2342 t: 0.53 dt: 0.000227273 #Cells: 26896 Wall clock time (s): 753.467 CPU time (s): 752.672 
i: 2386 t: 0.54 dt: 0.000227273 #Cells: 26815 Wall clock time (s): 767.196 CPU time (s): 766.404 
i: 2430 t: 0.55 dt: 0.000227273 #Cells: 26845 Wall clock time (s): 784.033 CPU time (s): 790.905 
i: 2474 t: 0.56 dt: 0.000227273 #Cells: 26767 Wall clock time (s): 808.386 CPU time (s): 807.536 
i: 2518 t: 0.57 dt: 0.000227273 #Cells: 26746 Wall clock time (s): 824.896 CPU time (s): 824.049 
i: 2562 t: 0.58 dt: 0.000227273 #Cells: 26731 Wall clock time (s): 842.236 CPU time (s): 841.387 
i: 2606 t: 0.59 dt: 0.000227273 #Cells: 26713 Wall clock time (s): 859.184 CPU time (s): 858.334 
i: 2650 t: 0.6 dt: 0.000227273 #Cells: 26593 Wall clock time (s): 876.313 CPU time (s): 883.607 
i: 2694 t: 0.61 dt: 0.000227273 #Cells: 26629 Wall clock time (s): 901.27 CPU time (s): 900.364 
i: 2738 t: 0.62 dt: 0.000227273 #Cells: 26554 Wall clock time (s): 919.264 CPU time (s): 918.358 
i: 2782 t: 0.63 dt: 0.000227273 #Cells: 26407 Wall clock time (s): 936.782 CPU time (s): 935.875 
i: 2826 t: 0.64 dt: 0.000227273 #Cells: 26302 Wall clock time (s): 954.597 CPU time (s): 953.688 
i: 2870 t: 0.65 dt: 0.000227273 #Cells: 26362 Wall clock time (s): 972.376 CPU time (s): 979.089 
i: 2914 t: 0.66 dt: 0.000227273 #Cells: 26374 Wall clock time (s): 999.043 CPU time (s): 998.069 
i: 2958 t: 0.67 dt: 0.000227273 #Cells: 26335 Wall clock time (s): 1017.24 CPU time (s): 1016.27 
i: 3002 t: 0.68 dt: 0.000227273 #Cells: 26233 Wall clock time (s): 1035.75 CPU time (s): 1034.78 
i: 3046 t: 0.69 dt: 0.000227273 #Cells: 26209 Wall clock time (s): 1051.43 CPU time (s): 1050.46 
i: 3090 t: 0.7 dt: 0.000227273 #Cells: 26116 Wall clock time (s): 1068.26 CPU time (s): 1075.4 
i: 3134 t: 0.71 dt: 0.000227273 #Cells: 26146 Wall clock time (s): 1093.69 CPU time (s): 1092.66 
i: 3178 t: 0.72 dt: 0.000227273 #Cells: 26104 Wall clock time (s): 1111.7 CPU time (s): 1110.66 
i: 3222 t: 0.73 dt: 0.000227273 #Cells: 26101 Wall clock time (s): 1132.19 CPU time (s): 1131.15 
i: 3266 t: 0.74 dt: 0.000227273 #Cells: 26017 Wall clock time (s): 1152.75 CPU time (s): 1151.72 
i: 3310 t: 0.75 dt: 0.000227273 #Cells: 26062 Wall clock time (s): 1174.13 CPU time (s): 1180.78 
i: 3354 t: 0.76 dt: 0.000227273 #Cells: 25939 Wall clock time (s): 1203.93 CPU time (s): 1202.83 
i: 3398 t: 0.77 dt: 0.000227273 #Cells: 25981 Wall clock time (s): 1223.46 CPU time (s): 1222.36 
i: 3442 t: 0.78 dt: 0.000227273 #Cells: 25981 Wall clock time (s): 1242.87 CPU time (s): 1241.77 
i: 3486 t: 0.79 dt: 0.000227273 #Cells: 25951 Wall clock time (s): 1259.99 CPU time (s): 1258.89 
i: 3530 t: 0.8 dt: 0.000227273 #Cells: 25849 Wall clock time (s): 1275.24 CPU time (s): 1282.09 
i: 3574 t: 0.81 dt: 0.000227273 #Cells: 25921 Wall clock time (s): 1299.37 CPU time (s): 1298.21 
i: 3618 t: 0.82 dt: 0.000227273 #Cells: 26104 Wall clock time (s): 1315.82 CPU time (s): 1314.66 
i: 3662 t: 0.83 dt: 0.000227273 #Cells: 26185 Wall clock time (s): 1330.76 CPU time (s): 1329.6 
i: 3706 t: 0.84 dt: 0.000227273 #Cells: 26164 Wall clock time (s): 1345.85 CPU time (s): 1344.69 
i: 3750 t: 0.85 dt: 0.000227273 #Cells: 26338 Wall clock time (s): 1360.53 CPU time (s): 1366.9 
